order_item_id,order_id,product_id,quantity,item_price
OI002571,O00257,P0717,3,12.56
OI002572,O00257,P0424,1,187.75
OI002580,O00258,P0928,3,166.27
OI002581,O00258,P0615,1,186.47
OI002582,O00258,P0610,2,178.66
OI002583,O00258,P0678,1,137.99
OI002590,O00259,P0941,2,50.47
OI002600,O00260,P0837,2,151.12
OI002601,O00260,P0981,1,21.58
OI002602,O00260,P0659,2,173.63
OI002603,O00260,P0213,2,57.11
OI002604,O00260,P0113,3,26.52
OI002610,O00261,P0069,1,55.49
OI002611,O00261,P0776,1,86.9
OI002612,O00261,P0393,3,57.35
OI002620,O00262,P0492,3,129.75
OI002621,O00262,P0012,1,184.04
OI002622,O00262,P0541,3,27.53
OI002623,O00262,P0265,2,136.47
OI002624,O00262,P0109,2,33.62
OI002630,O00263,P0398,3,185.48
OI002631,O00263,P0380,3,124.96
OI002640,O00264,P0805,1,14.62
OI002641,O00264,P0378,3,22.02
OI002650,O00265,P0247,3,127.97
OI002651,O00265,P0665,2,61.14
OI002660,O00266,P0810,2,134.33
OI002661,O00266,P0260,2,79.09
OI002670,O00267,P0592,3,32.86
OI002671,O00267,P0238,2,99.81
OI002672,O00267,P0486,3,148.89
OI002680,O00268,P0492,2,129.75
OI002681,O00268,P0015,1,56.34
OI002690,O00269,P0801,3,17.14
OI002691,O00269,P0398,2,185.48
OI002700,O00270,P0602,3,78.4
OI002710,O00271,P0017,1,162.64
OI002711,O00271,P0472,1,137.98
OI002720,O00272,P0752,2,105.47
OI002721,O00272,P0076,2,177.94
OI002730,O00273,P0929,2,40.37
OI002731,O00273,P0999,3,148.55
OI002732,O00273,P0887,1,137.96
OI002740,O00274,P0740,2,125.44
OI002750,O00275,P0681,3,70.22
OI002760,O00276,P0404,2,137.88
OI002770,O00277,P0987,2,49.65
OI002771,O00277,P0923,1,29.19
OI002772,O00277,P0377,1,190.46
OI002773,O00277,P0698,3,113.39
OI002774,O00277,P0459,1,142.24
OI002780,O00278,P0292,2,180.93
OI002790,O00279,P0027,2,100.54
OI002791,O00279,P0189,2,11.37
OI002792,O00279,P0048,2,113.4
OI002800,O00280,P0616,2,56.16
OI002801,O00280,P0949,2,193.55
OI002802,O00280,P0376,1,23.35
OI002803,O00280,P0887,2,137.96
OI002810,O00281,P0348,2,74.65
OI002811,O00281,P0885,2,49.93
OI002820,O00282,P0467,2,186.76
OI002821,O00282,P0305,3,80.91
OI002822,O00282,P0791,2,82.9
OI002830,O00283,P0934,1,28.14
OI002831,O00283,P0693,1,63.52
OI002840,O00284,P0959,3,134.93
OI002841,O00284,P0630,3,26.64
OI002842,O00284,P0116,3,95.22
OI002843,O00284,P0226,1,175.55
OI002850,O00285,P0567,1,98.32
OI002851,O00285,P0739,2,138.15
OI002860,O00286,P0868,1,96.76
OI002870,O00287,P0915,3,129.6
OI002871,O00287,P0186,1,165.61
OI002872,O00287,P0830,2,112.76
OI002873,O00287,P0481,1,178.16
OI002874,O00287,P0647,3,175.71
OI002880,O00288,P0602,2,78.4
OI002881,O00288,P0913,2,133.69
OI002882,O00288,P0106,3,86.6
OI002883,O00288,P0846,2,120.68
OI002884,O00288,P0984,2,41.88
OI002890,O00289,P0551,1,11.7
OI002891,O00289,P0881,1,149.76
OI002892,O00289,P0599,2,114.97
OI002900,O00290,P0547,2,30.34
OI002901,O00290,P0420,1,75.49
OI002902,O00290,P0722,3,93.67
OI002903,O00290,P0655,2,165.71
OI002904,O00290,P0564,1,75.36
OI002910,O00291,P0378,2,22.02
OI002920,O00292,P0137,3,108.14
OI002921,O00292,P0114,1,152.48
OI002922,O00292,P0905,2,80.41
OI002930,O00293,P0493,2,176.66
OI002931,O00293,P0834,1,167.94
OI002940,O00294,P0618,3,21.83
OI002941,O00294,P0036,2,121.54
OI002942,O00294,P0593,3,33.66
OI002950,O00295,P0037,3,56.18
OI002951,O00295,P0872,2,121.84
OI002960,O00296,P0938,3,87.48
OI002961,O00296,P0796,1,32.02
OI002962,O00296,P0796,1,32.02
OI002963,O00296,P0365,2,121.37
OI002964,O00296,P0327,3,118.98
OI002970,O00297,P0457,3,128.85
OI002971,O00297,P0068,3,122.97
OI002972,O00297,P0677,1,43.09
OI002973,O00297,P0512,1,75.84
OI002980,O00298,P0274,2,161.01
OI002981,O00298,P0909,1,138.66
OI002982,O00298,P0168,2,184.21
OI002990,O00299,P0899,3,50.9
OI002991,O00299,P0848,3,54.64
OI002992,O00299,P0187,1,49.52
OI002993,O00299,P0645,2,117.08
OI003000,O00300,P0894,2,124.14
OI003001,O00300,P0488,1,97.78
OI003002,O00300,P0659,3,173.63
OI003003,O00300,P0192,3,144.42
OI003010,O00301,P0755,2,70.06
OI003011,O00301,P0326,3,137.6
OI003012,O00301,P0951,2,156.67
OI003013,O00301,P0580,1,108.84
OI003014,O00301,P0914,2,16.74
OI003020,O00302,P0345,1,41.98
OI003021,O00302,P0056,2,75.04
OI003030,O00303,P0669,1,25.82
OI003031,O00303,P0354,3,12.81
OI003032,O00303,P0538,3,40.31
OI003040,O00304,P0061,1,39.15
OI003050,O00305,P0980,2,29.45
OI003051,O00305,P0527,1,14.9
OI003052,O00305,P0297,1,88.79
OI003060,O00306,P0470,1,10.7
OI003061,O00306,P0527,2,14.9
OI003062,O00306,P0396,2,145.63
OI003070,O00307,P0140,3,162.12
OI003071,O00307,P0779,3,132.41
OI003072,O00307,P0777,2,20.41
OI003073,O00307,P0707,1,111.23
OI003074,O00307,P0049,3,23.3
OI003080,O00308,P0462,3,138.9
OI003081,O00308,P0079,2,195.93
OI003082,O00308,P0105,3,172.84
OI003090,O00309,P0775,1,116.45
OI003091,O00309,P0473,1,89.56
OI003092,O00309,P0592,2,32.86
OI003093,O00309,P0539,2,96.81
OI003094,O00309,P0877,3,90.29
OI003100,O00310,P0833,3,18.23
OI003101,O00310,P0813,2,101.25
OI003102,O00310,P0828,3,101.17
OI003110,O00311,P0120,1,78.12
OI003120,O00312,P0375,2,157.94
OI003130,O00313,P0520,3,42.04
OI003131,O00313,P0185,2,76.1
OI003132,O00313,P0055,3,159.84
OI003133,O00313,P0475,3,79.17
OI003134,O00313,P0626,1,37.85
OI003140,O00314,P0287,1,126.42
OI003141,O00314,P0794,2,69.54
OI003150,O00315,P0637,1,153.87
OI003160,O00316,P0001,2,154.01
OI003161,O00316,P0358,3,86.72
OI003170,O00317,P0122,2,48.32
OI003171,O00317,P0892,1,107.51
OI003180,O00318,P0161,1,71.54
OI003181,O00318,P0823,3,174.52
OI003182,O00318,P0561,3,194.81
OI003190,O00319,P0152,2,21.83
OI003191,O00319,P0746,1,175.41
OI003192,O00319,P0491,1,75.63
OI003193,O00319,P0886,1,28.54
OI003200,O00320,P0993,3,98.84
OI003201,O00320,P0426,1,17.33
OI003210,O00321,P0729,3,163.47
OI003211,O00321,P0793,1,37.31
OI003212,O00321,P0306,2,42.56
OI003220,O00322,P0249,3,36.73
OI003230,O00323,P0956,3,104.51
OI003231,O00323,P0286,1,88.66
OI003232,O00323,P0885,1,49.93
OI003233,O00323,P0876,1,175.35
OI003240,O00324,P0711,3,85.3
OI003250,O00325,P0956,2,104.51
OI003251,O00325,P0829,3,78.01
OI003260,O00326,P0959,2,134.93
OI003261,O00326,P0131,1,113.13
OI003262,O00326,P0786,2,191.12
OI003263,O00326,P0936,1,144.57
OI003270,O00327,P0470,1,10.7
OI003271,O00327,P0507,3,156.95
OI003280,O00328,P0974,3,95.94
OI003281,O00328,P0013,3,144.95
OI003282,O00328,P0494,1,120.9
OI003283,O00328,P0542,2,66.37
OI003290,O00329,P0589,1,14.59
OI003291,O00329,P0505,2,146.12
OI003292,O00329,P0293,1,145.1
OI003293,O00329,P0021,3,33.71
OI003294,O00329,P0877,2,90.29
OI003300,O00330,P0512,1,75.84
OI003301,O00330,P0641,3,122.77
OI003302,O00330,P0900,2,37.24
OI003303,O00330,P0274,2,161.01
OI003310,O00331,P0287,3,126.42
OI003311,O00331,P0624,1,146.33
OI003312,O00331,P0526,3,158.3
OI003313,O00331,P0525,1,116.71
OI003320,O00332,P0535,2,127.8
OI003321,O00332,P0420,2,75.49
OI003322,O00332,P0458,1,10.14
OI003323,O00332,P0454,1,15.28
OI003330,O00333,P0285,3,55.82
OI003331,O00333,P0969,2,131.04
OI003340,O00334,P0374,2,101.28
OI003341,O00334,P0009,1,92.49
OI003342,O00334,P0335,2,87.64
OI003350,O00335,P0440,2,142.78
OI003351,O00335,P0625,1,70.33
OI003352,O00335,P0809,2,10.25
OI003353,O00335,P0137,1,108.14
OI003354,O00335,P0981,2,21.58
OI003360,O00336,P0998,1,56.97
OI003361,O00336,P0899,3,50.9
OI003362,O00336,P0335,1,87.64
OI003363,O00336,P0068,1,122.97
OI003364,O00336,P0553,2,119.0
OI003370,O00337,P0222,3,196.96
OI003371,O00337,P0938,1,87.48
OI003372,O00337,P0111,3,140.55
OI003380,O00338,P0472,2,137.98
OI003381,O00338,P0955,3,60.3
OI003382,O00338,P0324,1,75.2
OI003383,O00338,P0086,2,100.37
OI003390,O00339,P0060,3,77.86
OI003391,O00339,P0960,3,128.19
OI003392,O00339,P0391,3,139.25
OI003400,O00340,P0431,3,35.63
OI003401,O00340,P0462,1,138.9
OI003402,O00340,P0222,3,196.96
OI003403,O00340,P0010,3,193.66
OI003404,O00340,P0459,1,142.24
OI003410,O00341,P0382,2,63.28
OI003411,O00341,P0915,2,129.6
OI003412,O00341,P0112,1,129.08
OI003413,O00341,P0478,1,56.67
OI003414,O00341,P0178,1,90.93
OI003420,O00342,P0089,1,35.35
OI003421,O00342,P0098,1,11.69
OI003422,O00342,P0049,2,23.3
OI003423,O00342,P0228,3,68.06
OI003424,O00342,P0941,2,50.47
OI003430,O00343,P0012,3,184.04
OI003440,O00344,P0946,1,133.32
OI003441,O00344,P0034,2,131.83
OI003450,O00345,P0753,1,130.26
OI003451,O00345,P0220,1,27.59
OI003460,O00346,P0092,2,49.09
OI003461,O00346,P0298,2,199.46
OI003462,O00346,P0992,3,99.85
OI003463,O00346,P0633,1,35.91
OI003470,O00347,P0002,1,193.44
OI003471,O00347,P0689,3,15.82
OI003472,O00347,P0711,2,85.3
OI003473,O00347,P0125,3,81.83
OI003480,O00348,P0116,2,95.22
OI003481,O00348,P0997,3,159.79
OI003482,O00348,P0669,2,25.82
OI003490,O00349,P0185,2,76.1
OI003491,O00349,P0474,3,73.26
OI003492,O00349,P0186,3,165.61
OI003493,O00349,P0448,1,28.3
OI003500,O00350,P0546,3,153.51
OI003501,O00350,P0036,1,121.54
OI003502,O00350,P0834,2,167.94
OI003503,O00350,P0088,3,161.97
OI003504,O00350,P0011,2,59.49
OI003510,O00351,P0017,2,162.64
OI003511,O00351,P0592,2,32.86
OI003512,O00351,P0224,2,179.21
OI003513,O00351,P0631,2,176.04
OI003520,O00352,P0198,2,162.83
OI003530,O00353,P0715,1,157.81
OI003540,O00354,P0068,2,122.97
OI003541,O00354,P0414,1,38.02
OI003550,O00355,P0487,2,185.67
OI003551,O00355,P0114,3,152.48
OI003560,O00356,P0498,3,126.49
OI003570,O00357,P0519,1,31.13
OI003580,O00358,P0639,2,193.91
OI003581,O00358,P0050,1,76.56
OI003582,O00358,P0707,2,111.23
OI003590,O00359,P0128,3,90.42
OI003600,O00360,P0171,2,153.76
OI003601,O00360,P0275,2,179.76
OI003602,O00360,P0752,2,105.47
OI003603,O00360,P0573,3,119.32
OI003610,O00361,P0770,2,178.33
OI003611,O00361,P0859,3,175.37
OI003612,O00361,P0738,3,78.47
OI003620,O00362,P0416,1,183.02
OI003630,O00363,P0816,2,144.37
OI003631,O00363,P0443,1,87.56
OI003632,O00363,P0277,3,175.29
OI003640,O00364,P0071,3,15.99
OI003641,O00364,P0526,1,158.3
OI003650,O00365,P0311,1,118.2
OI003651,O00365,P0367,1,72.83
OI003652,O00365,P0744,1,14.7
OI003653,O00365,P0083,1,110.39
OI003654,O00365,P0803,3,119.13
OI003660,O00366,P0516,2,143.85
OI003661,O00366,P0353,3,61.27
OI003662,O00366,P0480,3,23.11
OI003670,O00367,P0752,3,105.47
OI003671,O00367,P0079,3,195.93
OI003672,O00367,P0284,1,97.5
OI003673,O00367,P0821,1,80.04
OI003680,O00368,P0922,2,139.67
OI003681,O00368,P0756,2,62.13
OI003682,O00368,P0175,1,53.63
OI003683,O00368,P0875,2,28.09
OI003684,O00368,P0532,1,117.34
OI003690,O00369,P0956,2,104.51
OI003691,O00369,P1000,2,47.57
OI003700,O00370,P0886,2,28.54
OI003701,O00370,P0128,1,90.42
OI003702,O00370,P0154,1,20.55
OI003703,O00370,P0140,3,162.12
OI003710,O00371,P0105,1,172.84
OI003711,O00371,P0093,3,189.84
OI003712,O00371,P0111,1,140.55
OI003713,O00371,P0991,3,54.4
OI003714,O00371,P0963,3,183.3
OI003720,O00372,P0210,1,62.62
OI003721,O00372,P0749,3,121.49
OI003722,O00372,P0395,3,24.81
OI003730,O00373,P0622,1,178.23
OI003731,O00373,P0439,3,46.74
OI003732,O00373,P0716,3,123.97
OI003740,O00374,P0346,1,29.7
OI003741,O00374,P0908,2,108.27
OI003742,O00374,P0934,2,28.14
OI003743,O00374,P0518,2,48.93
OI003750,O00375,P0171,3,153.76
OI003760,O00376,P0442,3,78.0
OI003761,O00376,P0963,3,183.3
OI003762,O00376,P0465,3,97.95
OI003763,O00376,P0936,3,144.57
OI003770,O00377,P0777,3,20.41
OI003771,O00377,P0363,3,49.7
OI003772,O00377,P0362,1,108.09
OI003773,O00377,P0209,1,27.3
OI003774,O00377,P0936,1,144.57
OI003780,O00378,P0529,2,135.52
OI003781,O00378,P0242,2,50.99
OI003782,O00378,P0017,3,162.64
OI003790,O00379,P0058,2,99.61
OI003791,O00379,P0395,2,24.81
OI003792,O00379,P0362,1,108.09
OI003793,O00379,P0798,1,175.18
OI003794,O00379,P0742,3,150.28
OI003800,O00380,P0703,3,150.98
OI003810,O00381,P0705,2,83.7
OI003811,O00381,P0681,2,70.22
OI003820,O00382,P0901,3,124.81
OI003821,O00382,P0619,2,125.89
OI003822,O00382,P0970,3,138.31
OI003830,O00383,P0979,3,105.19
OI003831,O00383,P0825,1,37.83
OI003832,O00383,P0064,3,76.92
OI003833,O00383,P0344,1,151.13
OI003834,O00383,P0439,3,46.74
OI003840,O00384,P0388,3,116.7
OI003841,O00384,P0480,2,23.11
OI003842,O00384,P0962,2,33.55
OI003843,O00384,P0829,1,78.01
OI003844,O00384,P0880,3,81.47
OI003850,O00385,P0024,2,161.61
OI003851,O00385,P0578,3,166.09
OI003860,O00386,P0061,1,39.15
OI003861,O00386,P0493,2,176.66
OI003862,O00386,P0098,2,11.69
OI003863,O00386,P0855,2,176.43
OI003864,O00386,P0877,2,90.29
OI003870,O00387,P0394,2,45.18
OI003871,O00387,P0853,3,62.77
OI003872,O00387,P0004,2,105.89
OI003873,O00387,P0836,3,102.42
OI003874,O00387,P0806,1,118.28
OI003880,O00388,P0653,3,166.65
OI003881,O00388,P0045,3,16.91
OI003882,O00388,P0056,3,75.04
OI003883,O00388,P0909,3,138.66
OI003890,O00389,P0990,3,163.19
OI003891,O00389,P0865,1,119.72
OI003892,O00389,P0192,3,144.42
OI003893,O00389,P0018,1,95.11
OI003894,O00389,P0795,2,39.62
OI003900,O00390,P0604,3,45.65
OI003910,O00391,P0933,1,127.92
OI003911,O00391,P0510,1,197.06
OI003912,O00391,P0227,1,123.13
OI003913,O00391,P0245,3,140.4
OI003920,O00392,P0098,2,11.69
OI003921,O00392,P0141,1,194.03
OI003922,O00392,P0589,1,14.59
OI003923,O00392,P0750,2,182.13
OI003930,O00393,P0481,3,178.16
OI003940,O00394,P0522,2,101.33
OI003941,O00394,P0960,1,128.19
OI003942,O00394,P0835,2,25.38
OI003950,O00395,P0672,3,162.64
OI003951,O00395,P0977,1,12.82
OI003952,O00395,P0278,3,57.74
OI003960,O00396,P0221,3,113.31
OI003961,O00396,P0917,1,121.23
OI003970,O00397,P0864,2,179.91
OI003971,O00397,P0434,1,91.27
OI003972,O00397,P0050,3,76.56
OI003980,O00398,P0483,3,62.49
OI003981,O00398,P0376,1,23.35
OI003982,O00398,P0748,2,38.72
OI003983,O00398,P0938,1,87.48
OI003984,O00398,P0814,1,168.29
OI003990,O00399,P0589,2,14.59
OI003991,O00399,P0004,1,105.89
OI004000,O00400,P0929,2,40.37
OI004001,O00400,P0238,2,99.81
OI004010,O00401,P0434,3,91.27
OI004011,O00401,P0075,2,182.53
OI004020,O00402,P0957,1,141.86
OI004021,O00402,P0347,2,38.51
OI004022,O00402,P0455,2,73.39
OI004023,O00402,P0552,2,186.04
OI004024,O00402,P0306,1,42.56
OI004030,O00403,P0836,2,102.42
OI004031,O00403,P0379,1,30.91
OI004032,O00403,P0468,3,146.51
OI004033,O00403,P0922,3,139.67
OI004040,O00404,P0932,3,174.19
OI004041,O00404,P0427,2,107.32
OI004042,O00404,P0592,1,32.86
OI004050,O00405,P0123,1,49.37
OI004060,O00406,P0523,1,80.13
OI004061,O00406,P0220,2,27.59
OI004062,O00406,P0930,1,56.21
OI004063,O00406,P0477,2,76.61
OI004070,O00407,P0625,1,70.33
OI004071,O00407,P0463,1,130.78
OI004072,O00407,P0333,1,95.3
OI004073,O00407,P0601,3,100.27
OI004080,O00408,P0173,3,102.37
OI004081,O00408,P0899,3,50.9
OI004082,O00408,P0816,2,144.37
OI004083,O00408,P0648,3,136.24
OI004090,O00409,P0083,3,110.39
OI004091,O00409,P0115,2,28.63
OI004092,O00409,P0206,2,190.3
OI004093,O00409,P0569,3,105.42
OI004094,O00409,P0295,1,61.78
OI004100,O00410,P0888,1,16.13
OI004110,O00411,P0002,2,193.44
OI004111,O00411,P0183,3,147.28
OI004112,O00411,P0923,2,29.19
OI004113,O00411,P0448,3,28.3
OI004114,O00411,P0252,1,180.47
OI004120,O00412,P0144,2,198.2
OI004121,O00412,P0193,3,193.64
OI004122,O00412,P0969,2,131.04
OI004123,O00412,P0969,3,131.04
OI004130,O00413,P0401,1,72.27
OI004131,O00413,P0994,3,75.47
OI004132,O00413,P0877,2,90.29
OI004133,O00413,P0273,1,74.51
OI004134,O00413,P0400,2,177.54
OI004140,O00414,P0293,3,145.1
OI004141,O00414,P0576,1,15.37
OI004142,O00414,P0287,3,126.42
OI004143,O00414,P0823,2,174.52
OI004150,O00415,P0726,3,66.6
OI004151,O00415,P0664,3,142.69
OI004152,O00415,P0572,1,165.95
OI004160,O00416,P0090,3,132.54
OI004161,O00416,P0403,1,83.46
OI004162,O00416,P0177,1,106.35
OI004170,O00417,P0486,3,148.89
OI004171,O00417,P0585,3,15.43
OI004172,O00417,P0348,3,74.65
OI004173,O00417,P0277,3,175.29
OI004174,O00417,P0257,2,161.16
OI004180,O00418,P0724,1,76.31
OI004181,O00418,P0435,3,73.8
OI004190,O00419,P0805,2,14.62
OI004191,O00419,P0367,1,72.83
OI004192,O00419,P0296,3,158.86
OI004200,O00420,P0167,2,192.11
OI004201,O00420,P0782,3,11.71
OI004210,O00421,P0922,2,139.67
OI004211,O00421,P0136,3,144.21
OI004212,O00421,P0648,1,136.24
OI004213,O00421,P0652,1,127.07
OI004220,O00422,P0124,2,128.45
OI004221,O00422,P0984,3,41.88
OI004230,O00423,P0112,2,129.08
OI004240,O00424,P0101,1,61.23
OI004241,O00424,P0628,1,144.47
OI004250,O00425,P0813,1,101.25
OI004260,O00426,P0770,1,178.33
OI004261,O00426,P0096,3,131.63
OI004262,O00426,P0547,1,30.34
OI004270,O00427,P0666,1,195.03
OI004280,O00428,P0909,1,138.66
OI004281,O00428,P0647,2,175.71
OI004282,O00428,P0480,2,23.11
OI004290,O00429,P0143,1,160.89
OI004291,O00429,P0514,2,164.46
OI004300,O00430,P0182,3,15.73
OI004301,O00430,P0616,3,56.16
OI004310,O00431,P0826,2,114.57
OI004311,O00431,P0726,3,66.6
OI004312,O00431,P0292,1,180.93
OI004313,O00431,P0542,1,66.37
OI004314,O00431,P0408,1,35.71
OI004320,O00432,P0228,2,68.06
OI004330,O00433,P0118,2,79.98
OI004331,O00433,P0025,3,65.16
OI004332,O00433,P0417,1,155.17
OI004333,O00433,P0674,1,174.36
OI004334,O00433,P0955,2,60.3
OI004340,O00434,P0553,1,119.0
OI004341,O00434,P0628,2,144.47
OI004350,O00435,P0789,3,73.04
OI004351,O00435,P0353,3,61.27
OI004352,O00435,P0459,3,142.24
OI004360,O00436,P0897,1,196.25
OI004370,O00437,P0509,2,111.29
OI004371,O00437,P0917,1,121.23
OI004380,O00438,P0207,2,11.6
OI004381,O00438,P0830,1,112.76
OI004382,O00438,P0877,1,90.29
OI004390,O00439,P0657,2,126.56
OI004391,O00439,P0473,3,89.56
OI004392,O00439,P0228,3,68.06
OI004400,O00440,P0788,1,26.37
OI004401,O00440,P0187,2,49.52
OI004402,O00440,P0700,2,56.24
OI004403,O00440,P0793,2,37.31
OI004404,O00440,P0020,2,30.72
OI004410,O00441,P0613,2,120.71
OI004411,O00441,P0517,2,30.29
OI004412,O00441,P0718,2,78.02
OI004413,O00441,P0049,1,23.3
OI004420,O00442,P0676,1,122.78
OI004421,O00442,P0336,1,111.4
OI004422,O00442,P0348,1,74.65
OI004430,O00443,P0815,3,176.95
OI004431,O00443,P0689,1,15.82
OI004432,O00443,P0128,1,90.42
OI004433,O00443,P0181,1,160.36
OI004434,O00443,P0427,3,107.32
OI004440,O00444,P0549,2,140.29
OI004450,O00445,P0110,1,91.04
OI004451,O00445,P0158,2,126.24
OI004452,O00445,P0219,3,125.74
OI004460,O00446,P0789,1,73.04
OI004461,O00446,P0901,2,124.81
OI004462,O00446,P0815,1,176.95
OI004463,O00446,P0883,2,38.87
OI004464,O00446,P0839,3,179.58
OI004470,O00447,P0158,3,126.24
OI004471,O00447,P0965,1,87.93
OI004472,O00447,P0640,2,79.83
OI004473,O00447,P0175,3,53.63
OI004474,O00447,P0221,3,113.31
OI004480,O00448,P0981,2,21.58
OI004481,O00448,P0159,2,29.28
OI004482,O00448,P0208,1,93.85
OI004483,O00448,P0921,1,66.79
OI004490,O00449,P0341,3,142.92
OI004491,O00449,P0029,3,180.65
OI004492,O00449,P0407,2,166.18
OI004493,O00449,P0653,3,166.65
OI004500,O00450,P0153,2,55.4
OI004510,O00451,P0923,1,29.19
OI004511,O00451,P0936,2,144.57
OI004520,O00452,P0468,3,146.51
OI004530,O00453,P0227,1,123.13
OI004531,O00453,P0310,2,35.76
OI004540,O00454,P0428,2,165.38
OI004541,O00454,P0047,2,162.14
OI004542,O00454,P0462,2,138.9
OI004550,O00455,P0910,3,70.84
OI004551,O00455,P0740,1,125.44
OI004552,O00455,P0509,3,111.29
OI004553,O00455,P0614,2,127.36
OI004560,O00456,P0887,3,137.96
OI004561,O00456,P0731,2,100.41
OI004562,O00456,P0139,2,154.19
OI004563,O00456,P0933,1,127.92
OI004564,O00456,P0133,1,165.44
OI004570,O00457,P0921,3,66.79
OI004571,O00457,P0624,1,146.33
OI004572,O00457,P0577,1,82.71
OI004580,O00458,P0977,1,12.82
OI004581,O00458,P0787,1,169.14
OI004582,O00458,P0811,3,178.56
OI004583,O00458,P0775,2,116.45
OI004584,O00458,P0504,3,180.97
OI004590,O00459,P0390,2,78.82
OI004591,O00459,P0411,1,69.76
OI004592,O00459,P0321,1,46.3
OI004593,O00459,P0065,1,122.15
OI004600,O00460,P0170,1,17.26
OI004601,O00460,P0122,2,48.32
OI004602,O00460,P0062,2,150.9
OI004603,O00460,P0697,1,159.89
OI004604,O00460,P0528,2,176.95
OI004610,O00461,P0624,3,146.33
OI004611,O00461,P0889,1,123.72
OI004612,O00461,P0382,2,63.28
OI004620,O00462,P0518,3,48.93
OI004630,O00463,P0583,3,163.4
OI004631,O00463,P0048,2,113.4
OI004640,O00464,P0644,1,18.36
OI004641,O00464,P0039,2,73.18
OI004642,O00464,P0734,1,97.18
OI004650,O00465,P0019,3,176.27
OI004651,O00465,P0801,1,17.14
OI004652,O00465,P0614,1,127.36
OI004653,O00465,P0525,3,116.71
OI004660,O00466,P0658,1,57.79
OI004661,O00466,P0162,2,75.87
OI004662,O00466,P0081,1,89.32
OI004663,O00466,P0458,2,10.14
OI004670,O00467,P0316,1,78.14
OI004671,O00467,P0476,3,23.88
OI004672,O00467,P0580,1,108.84
OI004673,O00467,P0435,3,73.8
OI004680,O00468,P0016,1,46.3
OI004681,O00468,P0181,2,160.36
OI004682,O00468,P0719,1,105.33
OI004683,O00468,P0968,2,83.39
OI004684,O00468,P0228,1,68.06
OI004690,O00469,P0345,3,41.98
OI004700,O00470,P0830,2,112.76
OI004701,O00470,P0860,3,135.11
OI004702,O00470,P0990,2,163.19
OI004703,O00470,P0499,2,119.57
OI004710,O00471,P0716,3,123.97
OI004711,O00471,P0004,3,105.89
OI004712,O00471,P0269,3,19.99
OI004713,O00471,P0282,3,11.75
OI004714,O00471,P0396,1,145.63
OI004720,O00472,P0898,2,132.45
OI004721,O00472,P0748,2,38.72
OI004722,O00472,P0283,1,19.02
OI004723,O00472,P0522,1,101.33
OI004730,O00473,P0356,2,118.39
OI004731,O00473,P0571,1,70.26
OI004732,O00473,P0763,3,121.06
OI004733,O00473,P0860,3,135.11
OI004740,O00474,P0629,3,143.8
OI004741,O00474,P0375,2,157.94
OI004750,O00475,P0046,3,146.44
OI004751,O00475,P0798,3,175.18
OI004752,O00475,P0771,3,26.16
OI004760,O00476,P0451,1,151.74
OI004761,O00476,P0456,3,193.95
OI004762,O00476,P0742,2,150.28
OI004763,O00476,P0602,2,78.4
OI004764,O00476,P0363,1,49.7
OI004770,O00477,P0646,1,101.09
OI004771,O00477,P0973,3,10.29
OI004772,O00477,P0719,2,105.33
OI004773,O00477,P0949,3,193.55
OI004780,O00478,P0190,2,187.23
OI004781,O00478,P0343,2,189.73
OI004782,O00478,P0946,2,133.32
OI004790,O00479,P0555,3,54.01
OI004791,O00479,P0914,2,16.74
OI004792,O00479,P0864,1,179.91
OI004793,O00479,P0201,1,124.23
OI004800,O00480,P0585,1,15.43
OI004801,O00480,P0149,2,67.46
OI004810,O00481,P0078,1,45.72
OI004811,O00481,P0110,3,91.04
OI004812,O00481,P0300,2,83.09
OI004813,O00481,P0826,1,114.57
OI004820,O00482,P0533,1,132.37
OI004830,O00483,P0898,1,132.45
OI004840,O00484,P0211,1,39.24
OI004841,O00484,P0190,1,187.23
OI004850,O00485,P0783,1,109.46
OI004851,O00485,P0585,1,15.43
OI004852,O00485,P0812,3,40.54
OI004860,O00486,P0893,2,119.6
OI004861,O00486,P0310,3,35.76
OI004870,O00487,P0239,2,102.88
OI004871,O00487,P0217,3,97.78
OI004872,O00487,P0283,2,19.02
OI004880,O00488,P0817,1,166.92
OI004881,O00488,P0124,3,128.45
OI004882,O00488,P0259,3,16.32
OI004883,O00488,P0096,2,131.63
OI004884,O00488,P0128,2,90.42
OI004890,O00489,P0650,2,57.1
OI004891,O00489,P0814,3,168.29
OI004892,O00489,P0941,2,50.47
OI004900,O00490,P0551,2,11.7
OI004901,O00490,P0283,1,19.02
OI004902,O00490,P0338,3,185.09
OI004903,O00490,P0386,2,159.08
OI004910,O00491,P0177,3,106.35
OI004911,O00491,P0432,2,113.25
OI004912,O00491,P0487,2,185.67
OI004913,O00491,P0342,1,169.63
OI004920,O00492,P0201,3,124.23
OI004921,O00492,P0094,1,170.81
OI004922,O00492,P0401,2,72.27
OI004930,O00493,P0005,1,127.49
OI004931,O00493,P0800,1,98.68
OI004932,O00493,P0107,3,30.64
OI004933,O00493,P0752,3,105.47
OI004940,O00494,P0433,2,10.47
OI004941,O00494,P0456,2,193.95
OI004942,O00494,P0902,3,84.51
OI004943,O00494,P0603,3,194.09
OI004944,O00494,P0392,2,143.02
OI004950,O00495,P0772,3,152.41
OI004951,O00495,P0521,2,11.99
