return_id,order_id,product_id,return_date,reason
R00559,O00833,P0043,2025-02-04,No longer needed
R00560,O00833,P0665,2025-01-30,Damaged item
R00561,O00833,P0981,2025-02-10,Damaged item
R00562,O00833,P0755,2025-02-01,Wrong item
R00563,O00836,P0008,2024-03-05,No longer needed
R00564,O00836,P0169,2024-03-09,Late delivery
R00565,O00836,P0047,2024-03-05,Damaged item
R00566,O00836,P0913,2024-02-29,Wrong item
R00567,O00836,P0244,2024-02-29,Wrong item
R00568,O00838,P0683,2024-12-20,Damaged item
R00569,O00848,P0035,2024-07-07,Late delivery
R00570,O00848,P0116,2024-07-04,No longer needed
R00571,O00849,P0100,2023-10-26,Late delivery
R00572,O00849,P0819,2023-10-24,Late delivery
R00573,O00849,P0728,2023-11-02,Late delivery
R00574,O00850,P0396,2023-10-28,Damaged item
R00575,O00850,P0220,2023-11-02,Damaged item
R00576,O00854,P0752,2024-03-23,Damaged item
R00577,O00854,P0858,2024-03-23,Damaged item
R00578,O00854,P0155,2024-04-01,No longer needed
R00579,O00854,P0597,2024-03-30,Damaged item
R00580,O00855,P0509,2025-03-31,Late delivery
R00581,O00855,P0590,2025-04-10,Late delivery
R00582,O00855,P0329,2025-04-07,Damaged item
R00583,O00855,P0595,2025-04-03,Damaged item
R00584,O00855,P0715,2025-04-04,Damaged item
R00585,O00858,P0141,2024-03-30,Late delivery
R00586,O00858,P0921,2024-03-28,No longer needed
R00587,O00861,P0094,2023-08-30,Wrong item
R00588,O00861,P0550,2023-08-31,Wrong item
R00589,O00861,P0376,2023-08-24,Damaged item
R00590,O00866,P0269,2023-12-30,Late delivery
R00591,O00868,P0287,2024-01-16,Damaged item
R00592,O00868,P0444,2024-01-11,No longer needed
R00593,O00868,P0612,2024-01-09,Late delivery
R00594,O00868,P0010,2024-01-12,Wrong item
R00595,O00870,P0990,2023-09-10,Late delivery
R00596,O00870,P0086,2023-09-10,No longer needed
R00597,O00873,P0480,2023-08-14,Wrong item
R00598,O00880,P0729,2024-12-12,Late delivery
R00599,O00880,P0026,2024-12-03,Damaged item
R00600,O00880,P0856,2024-12-12,No longer needed
R00601,O00882,P0433,2023-09-15,Late delivery
R00602,O00882,P0165,2023-09-13,Damaged item
R00603,O00882,P0042,2023-09-03,No longer needed
R00604,O00883,P0136,2025-03-10,Late delivery
R00605,O00883,P0784,2025-03-09,Wrong item
R00606,O00885,P0690,2024-09-22,No longer needed
R00607,O00887,P0080,2023-12-26,No longer needed
R00608,O00894,P0728,2023-10-22,Damaged item
R00609,O00894,P0661,2023-10-25,Late delivery
R00610,O00894,P0874,2023-10-18,No longer needed
R00611,O00897,P0875,2023-07-31,No longer needed
R00612,O00897,P0467,2023-07-28,Wrong item
R00613,O00897,P0868,2023-08-01,Wrong item
R00614,O00897,P0852,2023-07-29,Damaged item
R00615,O00903,P0847,2023-06-08,Late delivery
R00616,O00903,P0737,2023-05-31,Late delivery
R00617,O00903,P0885,2023-06-07,Damaged item
R00618,O00903,P0598,2023-06-07,Late delivery
R00619,O00905,P0306,2023-11-20,No longer needed
R00620,O00905,P0571,2023-11-16,Damaged item
R00621,O00905,P0319,2023-11-21,Wrong item
R00622,O00906,P0779,2023-05-17,Damaged item
R00623,O00906,P0327,2023-05-14,Damaged item
R00624,O00906,P0231,2023-05-19,Damaged item
R00625,O00906,P0610,2023-05-14,Wrong item
R00626,O00911,P0814,2024-07-30,Late delivery
R00627,O00911,P0097,2024-08-05,Wrong item
R00628,O00913,P0259,2023-07-26,Damaged item
R00629,O00913,P0374,2023-07-23,No longer needed
R00630,O00913,P0135,2023-07-28,Wrong item
R00631,O00913,P0064,2023-08-02,No longer needed
R00632,O00913,P0489,2023-07-25,No longer needed
R00633,O00914,P0160,2023-09-13,Damaged item
R00634,O00914,P0198,2023-09-08,Wrong item
R00635,O00922,P0909,2024-06-07,No longer needed
R00636,O00922,P0203,2024-06-16,Wrong item
R00637,O00922,P0271,2024-06-16,No longer needed
R00638,O00922,P0582,2024-06-20,No longer needed
R00639,O00922,P0880,2024-06-14,No longer needed
R00640,O00925,P0563,2025-01-20,Wrong item
R00641,O00925,P0095,2025-01-13,Wrong item
R00642,O00925,P0287,2025-01-12,Damaged item
R00643,O00932,P0956,2024-03-17,Damaged item
R00644,O00932,P0374,2024-03-13,Damaged item
R00645,O00932,P0653,2024-03-10,Wrong item
R00646,O00944,P0167,2025-04-06,Late delivery
R00647,O00944,P0080,2025-04-13,Wrong item
R00648,O00944,P0312,2025-04-11,Damaged item
R00649,O00944,P0167,2025-04-04,Late delivery
R00650,O00944,P0692,2025-04-11,No longer needed
R00651,O00947,P0920,2023-09-11,Late delivery
R00652,O00947,P0142,2023-09-09,Late delivery
R00653,O00947,P0168,2023-09-20,Wrong item
R00654,O00947,P0885,2023-09-16,Late delivery
R00655,O00949,P0838,2024-04-28,Damaged item
R00656,O00949,P0813,2024-04-25,Damaged item
R00657,O00949,P0228,2024-05-06,Damaged item
R00658,O00954,P0811,2024-02-01,Damaged item
R00659,O00954,P0943,2024-01-28,No longer needed
R00660,O00954,P0640,2024-02-03,Late delivery
R00661,O00954,P0126,2024-01-28,No longer needed
R00662,O00954,P0311,2024-01-31,No longer needed
R00663,O00960,P0125,2025-03-28,Wrong item
R00664,O00960,P0239,2025-03-27,Damaged item
R00665,O00960,P0072,2025-04-01,Damaged item
R00666,O00961,P0299,2024-08-16,No longer needed
R00667,O00961,P0128,2024-08-14,No longer needed
R00668,O00961,P0510,2024-08-17,Late delivery
R00669,O00962,P0455,2023-10-06,No longer needed
R00670,O00962,P0647,2023-09-25,No longer needed
R00671,O00962,P0718,2023-09-29,No longer needed
R00672,O00963,P0606,2023-09-02,No longer needed
R00673,O00963,P0205,2023-08-31,Damaged item
R00674,O00963,P0064,2023-09-13,Wrong item
R00675,O00963,P0237,2023-09-02,Late delivery
R00676,O00966,P0951,2025-04-18,Wrong item
R00677,O00966,P0053,2025-04-19,No longer needed
R00678,O00966,P0810,2025-04-09,Late delivery
R00679,O00972,P0682,2024-11-24,No longer needed
R00680,O00972,P0627,2024-11-29,Wrong item
R00681,O00977,P0930,2024-07-18,Damaged item
R00682,O00977,P0253,2024-07-13,Wrong item
R00683,O00977,P0109,2024-07-21,Damaged item
R00684,O00977,P0450,2024-07-19,Late delivery
R00685,O00977,P0550,2024-07-12,Damaged item
R00686,O00984,P0753,2024-11-27,No longer needed
R00687,O00984,P0031,2024-11-18,Wrong item
R00688,O00984,P0645,2024-11-29,Wrong item
R00689,O00984,P0297,2024-11-24,Late delivery
R00690,O00987,P0793,2024-05-05,Wrong item
R00691,O00987,P0081,2024-04-26,No longer needed
R00692,O00987,P0740,2024-04-30,Late delivery
R00693,O00987,P0238,2024-05-03,Wrong item
R00694,O00991,P0255,2024-05-20,No longer needed
R00695,O00991,P0606,2024-05-29,No longer needed
R00696,O00991,P0417,2024-05-20,Wrong item
R00697,O00991,P0176,2024-05-25,Damaged item
R00698,O00992,P0209,2023-08-18,No longer needed
R00699,O00992,P0826,2023-08-29,Wrong item
R00700,O00996,P0927,2023-06-20,Wrong item
R00701,O00996,P0409,2023-06-28,No longer needed
R00702,O00996,P0684,2023-06-17,Wrong item
R00703,O01002,P0944,2023-07-25,Wrong item
R00704,O01004,P0001,2024-07-29,No longer needed
R00705,O01004,P0272,2024-07-16,No longer needed
R00706,O01004,P0725,2024-07-23,No longer needed
R00707,O01004,P0985,2024-07-23,Damaged item
R00708,O01005,P0607,2024-08-02,Damaged item
R00709,O01005,P0175,2024-08-05,Wrong item
R00710,O01005,P0189,2024-08-02,Wrong item
R00711,O01005,P0903,2024-08-11,Wrong item
R00712,O01006,P0671,2024-10-31,Late delivery
R00713,O01006,P0777,2024-10-30,Damaged item
R00714,O01006,P0983,2024-10-29,Wrong item
R00715,O01006,P0142,2024-10-29,No longer needed
R00716,O01006,P0107,2024-11-10,Damaged item
R00717,O01008,P0895,2023-07-24,Damaged item
R00718,O01008,P0015,2023-07-17,Late delivery
R00719,O01008,P0817,2023-07-15,Late delivery
R00720,O01008,P0669,2023-07-15,Damaged item
R00721,O01008,P0209,2023-07-15,Damaged item
R00722,O01009,P0563,2024-08-03,No longer needed
R00723,O01009,P0854,2024-08-04,Damaged item
R00724,O01019,P0366,2024-11-03,Wrong item
R00725,O01019,P0286,2024-11-11,Damaged item
R00726,O01019,P0295,2024-11-06,No longer needed
R00727,O01019,P0931,2024-11-11,Wrong item
R00728,O01019,P0261,2024-11-14,Wrong item
R00729,O01022,P0471,2024-04-11,Damaged item
R00730,O01027,P0559,2024-10-09,Wrong item
R00731,O01027,P0346,2024-10-03,Late delivery
R00732,O01035,P0986,2024-12-27,Wrong item
R00733,O01035,P0711,2025-01-04,Wrong item
R00734,O01036,P0072,2023-12-22,Damaged item
R00735,O01036,P0709,2023-12-25,Wrong item
R00736,O01036,P0533,2023-12-28,Late delivery
R00737,O01036,P0669,2023-12-25,Damaged item
R00738,O01046,P0088,2023-11-29,No longer needed
R00739,O01046,P0142,2023-12-06,Wrong item
R00740,O01046,P0733,2023-11-28,Wrong item
R00741,O01046,P0363,2023-11-24,Late delivery
R00742,O01049,P0063,2023-04-26,No longer needed
R00743,O01049,P0722,2023-04-29,Late delivery
R00744,O01049,P0079,2023-05-02,Damaged item
R00745,O01049,P0090,2023-05-05,Damaged item
R00746,O01059,P0502,2023-06-24,No longer needed
R00747,O01059,P0936,2023-06-23,Wrong item
R00748,O01063,P0241,2023-08-02,Late delivery
R00749,O01063,P0595,2023-08-02,No longer needed
R00750,O01069,P0640,2024-03-07,Damaged item
R00751,O01069,P0073,2024-03-06,Late delivery
R00752,O01069,P0084,2024-03-11,Late delivery
R00753,O01071,P0424,2024-03-13,Wrong item
R00754,O01077,P0545,2025-02-13,Late delivery
R00755,O01077,P0370,2025-02-12,Damaged item
R00756,O01078,P0041,2024-09-15,Late delivery
R00757,O01078,P0138,2024-09-18,Late delivery
R00758,O01078,P0320,2024-09-16,No longer needed
R00759,O01078,P0258,2024-09-13,Late delivery
R00760,O01088,P0286,2023-06-09,No longer needed
R00761,O01088,P0845,2023-06-11,Late delivery
R00762,O01088,P0514,2023-06-04,Wrong item
R00763,O01090,P0209,2023-07-05,Late delivery
R00764,O01090,P0752,2023-07-08,Damaged item
R00765,O01090,P0581,2023-07-07,No longer needed
R00766,O01090,P0953,2023-06-28,Late delivery
R00767,O01090,P0492,2023-07-07,Wrong item
R00768,O01106,P0101,2023-09-28,Wrong item
R00769,O01111,P0733,2025-01-14,Damaged item
R00770,O01116,P0467,2023-12-22,Late delivery
R00771,O01126,P0305,2024-03-13,No longer needed
R00772,O01126,P0978,2024-03-15,Wrong item
R00773,O01126,P0262,2024-03-10,Late delivery
R00774,O01126,P0214,2024-03-15,Damaged item
R00775,O01128,P0013,2024-12-05,Late delivery
R00776,O01128,P0095,2024-12-14,No longer needed
R00777,O01130,P0509,2024-10-21,No longer needed
R00778,O01130,P0843,2024-10-18,Wrong item
R00779,O01130,P0549,2024-10-22,Wrong item
R00780,O01130,P0226,2024-10-25,No longer needed
R00781,O01130,P0713,2024-10-20,Wrong item
R00782,O01142,P0885,2023-07-06,No longer needed
R00783,O01142,P0997,2023-07-08,Wrong item
R00784,O01142,P0167,2023-07-13,Late delivery
R00785,O01142,P0587,2023-07-15,No longer needed
R00786,O01142,P0598,2023-07-14,Wrong item
R00787,O01143,P0007,2024-09-23,Damaged item
R00788,O01143,P0266,2024-09-15,Wrong item
R00789,O01143,P0460,2024-09-14,Damaged item
R00790,O01143,P0127,2024-09-14,Wrong item
R00791,O01144,P0668,2024-03-15,Damaged item
R00792,O01144,P0300,2024-03-12,Late delivery
R00793,O01144,P0874,2024-03-13,No longer needed
R00794,O01144,P0786,2024-03-15,Wrong item
R00795,O01145,P0351,2023-09-09,Damaged item
R00796,O01145,P0533,2023-09-06,Damaged item
R00797,O01154,P0847,2024-01-27,Wrong item
R00798,O01154,P0786,2024-02-02,No longer needed
R00799,O01154,P0369,2024-02-01,Damaged item
R00800,O01155,P0218,2024-10-01,Damaged item
R00801,O01155,P0366,2024-10-01,Late delivery
R00802,O01156,P0695,2024-12-12,Damaged item
R00803,O01158,P0315,2023-06-02,Damaged item
R00804,O01158,P0015,2023-06-02,Late delivery
R00805,O01159,P0703,2024-03-04,No longer needed
R00806,O01159,P0618,2024-03-04,No longer needed
R00807,O01159,P0950,2024-03-04,Wrong item
R00808,O01159,P0941,2024-03-06,Late delivery
R00809,O01159,P0035,2024-03-11,No longer needed
R00810,O01161,P0055,2023-12-11,Wrong item
R00811,O01161,P0607,2023-12-15,No longer needed
R00812,O01161,P0354,2023-12-13,Late delivery
R00813,O01162,P0554,2023-11-10,Wrong item
R00814,O01162,P0383,2023-11-07,Damaged item
R00815,O01162,P0310,2023-11-16,Late delivery
R00816,O01162,P0424,2023-11-06,Late delivery
R00817,O01167,P0083,2024-04-18,Damaged item
R00818,O01167,P0942,2024-04-17,Wrong item
R00819,O01167,P0425,2024-04-13,Late delivery
R00820,O01167,P0108,2024-04-13,Damaged item
R00821,O01167,P0004,2024-04-16,Late delivery
R00822,O01171,P0855,2024-04-07,No longer needed
R00823,O01172,P0896,2024-01-12,Late delivery
R00824,O01177,P0138,2024-08-16,No longer needed
R00825,O01178,P0780,2023-07-28,Damaged item
R00826,O01178,P0183,2023-07-29,Damaged item
R00827,O01190,P0432,2023-09-08,No longer needed
R00828,O01195,P0893,2025-01-21,No longer needed
R00829,O01195,P0609,2025-01-13,Late delivery
R00830,O01195,P0397,2025-01-22,Late delivery
R00831,O01195,P0164,2025-01-20,Damaged item
R00832,O01195,P0697,2025-01-17,No longer needed
R00833,O01196,P0978,2023-12-25,Late delivery
R00834,O01196,P0521,2023-12-18,Damaged item
R00835,O01196,P0752,2023-12-17,Late delivery
R00836,O01198,P0176,2024-04-23,Late delivery
R00837,O01198,P0405,2024-04-20,Late delivery
R00838,O01211,P0495,2024-07-27,Damaged item
R00839,O01211,P0737,2024-07-26,Late delivery
R00840,O01211,P0376,2024-07-22,Wrong item
R00841,O01213,P0791,2024-10-20,Late delivery
R00842,O01213,P0619,2024-10-10,Wrong item
R00843,O01213,P0477,2024-10-23,Wrong item
R00844,O01213,P0725,2024-10-22,Wrong item
R00845,O01215,P0422,2024-11-22,Damaged item
R00846,O01215,P0955,2024-11-29,Wrong item
R00847,O01215,P0110,2024-11-27,Late delivery
R00848,O01216,P0897,2023-05-17,No longer needed
R00849,O01216,P0642,2023-05-23,Damaged item
R00850,O01230,P0058,2023-06-20,Wrong item
R00851,O01230,P0428,2023-06-09,Late delivery
R00852,O01237,P0763,2024-10-05,Damaged item
R00853,O01237,P0928,2024-10-06,No longer needed
R00854,O01237,P0543,2024-10-09,No longer needed
R00855,O01239,P0874,2024-06-25,Late delivery
R00856,O01239,P0438,2024-06-25,Wrong item
R00857,O01239,P0657,2024-06-22,Damaged item
R00858,O01239,P0008,2024-06-29,Late delivery
R00859,O01239,P0987,2024-06-28,Late delivery
R00860,O01247,P0825,2023-07-19,Late delivery
R00861,O01247,P0863,2023-07-20,No longer needed
R00862,O01247,P0532,2023-07-22,Wrong item
R00863,O01247,P0833,2023-07-18,Late delivery
R00864,O01248,P0137,2025-03-11,No longer needed
R00865,O01248,P0908,2025-03-08,Wrong item
R00866,O01248,P0117,2025-02-28,Wrong item
R00867,O01250,P0561,2024-11-22,Damaged item
R00868,O01258,P0309,2023-07-19,Damaged item
R00869,O01261,P0153,2024-02-24,Damaged item
R00870,O01261,P0057,2024-02-25,Wrong item
R00871,O01261,P0932,2024-02-28,Late delivery
R00872,O01261,P0855,2024-02-29,Late delivery
R00873,O01264,P0216,2025-01-08,Wrong item
R00874,O01264,P0028,2025-01-11,Damaged item
R00875,O01266,P0419,2024-11-19,Wrong item
R00876,O01266,P0287,2024-11-11,No longer needed
R00877,O01266,P0460,2024-11-13,Damaged item
R00878,O01267,P0001,2024-05-06,Wrong item
R00879,O01267,P0411,2024-04-30,Wrong item
R00880,O01272,P0235,2025-03-07,No longer needed
R00881,O01272,P0937,2025-03-04,No longer needed
R00882,O01272,P0138,2025-03-14,Wrong item
R00883,O01273,P0194,2024-05-07,No longer needed
R00884,O01273,P0072,2024-05-03,Late delivery
R00885,O01274,P0965,2024-10-04,Wrong item
R00886,O01276,P0727,2024-01-15,Late delivery
R00887,O01276,P0436,2024-01-11,Late delivery
R00888,O01276,P0779,2024-01-08,No longer needed
R00889,O01276,P0198,2024-01-08,Damaged item
R00890,O01284,P0878,2024-04-01,Late delivery
R00891,O01284,P0606,2024-03-24,Late delivery
R00892,O01284,P0698,2024-03-21,Wrong item
R00893,O01285,P0776,2024-10-24,No longer needed
R00894,O01292,P0778,2025-01-03,Late delivery
R00895,O01297,P0784,2024-10-14,Late delivery
R00896,O01302,P0374,2024-11-01,Wrong item
R00897,O01306,P0606,2023-06-13,Wrong item
R00898,O01311,P0262,2024-11-30,Wrong item
R00899,O01311,P0778,2024-12-02,Wrong item
R00900,O01311,P0201,2024-12-06,Damaged item
R00901,O01311,P0041,2024-12-06,Damaged item
R00902,O01312,P0282,2024-07-22,No longer needed
R00903,O01312,P0094,2024-07-22,No longer needed
R00904,O01312,P0350,2024-07-24,Wrong item
R00905,O01312,P0959,2024-07-21,Damaged item
R00906,O01312,P0431,2024-07-28,Late delivery
R00907,O01313,P0088,2024-04-18,Late delivery
R00908,O01316,P0300,2023-09-28,Damaged item
R00909,O01316,P0292,2023-09-27,Damaged item
R00910,O01317,P0014,2025-03-01,Wrong item
R00911,O01318,P0559,2023-04-17,Damaged item
R00912,O01318,P0386,2023-04-27,Late delivery
R00913,O01318,P0335,2023-04-25,Damaged item
R00914,O01318,P0611,2023-04-21,Wrong item
R00915,O01329,P0080,2023-04-22,No longer needed
R00916,O01329,P0648,2023-04-28,Damaged item
R00917,O01329,P0145,2023-04-24,Damaged item
R00918,O01329,P0504,2023-04-30,Damaged item
R00919,O01329,P0354,2023-04-26,Wrong item
R00920,O01331,P0464,2023-08-25,No longer needed
R00921,O01331,P0603,2023-09-01,Wrong item
R00922,O01333,P0476,2023-07-16,No longer needed
R00923,O01333,P0887,2023-07-11,Late delivery
R00924,O01333,P0463,2023-07-13,Late delivery
R00925,O01335,P0913,2024-09-23,Damaged item
R00926,O01335,P0165,2024-09-14,Late delivery
R00927,O01335,P0237,2024-09-19,Damaged item
R00928,O01335,P0721,2024-09-20,Late delivery
R00929,O01335,P0403,2024-09-22,No longer needed
R00930,O01343,P0719,2024-02-26,Late delivery
R00931,O01343,P0898,2024-02-29,No longer needed
R00932,O01343,P0978,2024-03-07,Wrong item
R00933,O01343,P0857,2024-03-06,Wrong item
R00934,O01343,P0203,2024-03-08,No longer needed
R00935,O01349,P0481,2023-07-13,Damaged item
R00936,O01349,P0728,2023-07-19,Damaged item
R00937,O01352,P0864,2025-02-05,No longer needed
R00938,O01352,P0286,2025-02-10,No longer needed
R00939,O01352,P0291,2025-02-06,Damaged item
R00940,O01352,P0985,2025-02-02,Wrong item
R00941,O01357,P0191,2025-01-21,Damaged item
R00942,O01357,P0737,2025-02-01,Late delivery
R00943,O01359,P0023,2024-03-31,Wrong item
R00944,O01368,P0418,2024-11-07,Late delivery
R00945,O01368,P0453,2024-11-12,No longer needed
R00946,O01368,P0234,2024-11-16,Late delivery
R00947,O01368,P0040,2024-11-09,No longer needed
R00948,O01368,P0592,2024-11-14,No longer needed
R00949,O01369,P0186,2025-03-05,No longer needed
R00950,O01369,P0064,2025-03-01,No longer needed
R00951,O01369,P0958,2025-03-02,No longer needed
R00952,O01369,P0662,2025-03-08,No longer needed
R00953,O01369,P0163,2025-03-07,No longer needed
R00954,O01373,P0411,2023-10-26,Wrong item
R00955,O01373,P0802,2023-10-13,Late delivery
R00956,O01373,P0442,2023-10-18,Late delivery
R00957,O01373,P0057,2023-10-17,Late delivery
R00958,O01373,P0229,2023-10-26,Late delivery
R00959,O01381,P0153,2024-08-29,No longer needed
R00960,O01381,P0200,2024-08-23,No longer needed
R00961,O01381,P0171,2024-08-26,Wrong item
R00962,O01381,P0461,2024-08-29,Late delivery
R00963,O01381,P0370,2024-09-01,No longer needed
R00964,O01383,P0949,2023-11-24,Late delivery
R00965,O01383,P0989,2023-11-25,Late delivery
R00966,O01389,P0103,2024-12-03,Late delivery
R00967,O01389,P0542,2024-11-28,Wrong item
R00968,O01390,P0907,2024-03-18,Wrong item
R00969,O01393,P0809,2024-01-23,No longer needed
R00970,O01393,P0096,2024-01-17,No longer needed
R00971,O01393,P0060,2024-01-12,Late delivery
R00972,O01393,P0660,2024-01-19,No longer needed
R00973,O01393,P0802,2024-01-16,Late delivery
R00974,O01400,P0398,2025-01-12,No longer needed
R00975,O01400,P0610,2025-01-12,Wrong item
R00976,O01400,P0729,2025-01-20,Damaged item
R00977,O01411,P0138,2024-07-06,Late delivery
R00978,O01415,P0143,2024-12-18,Damaged item
R00979,O01415,P0133,2024-12-20,Damaged item
R00980,O01417,P0021,2023-08-25,Late delivery
R00981,O01417,P0577,2023-09-07,No longer needed
R00982,O01430,P0850,2023-05-30,Wrong item
R00983,O01430,P0811,2023-05-25,No longer needed
R00984,O01430,P0749,2023-05-25,Wrong item
R00985,O01430,P0584,2023-06-01,Wrong item
R00986,O01430,P0062,2023-05-29,Wrong item
R00987,O01434,P0445,2024-07-04,Late delivery
R00988,O01434,P0134,2024-07-01,No longer needed
R00989,O01434,P0481,2024-07-02,Wrong item
R00990,O01434,P0374,2024-07-06,Wrong item
R00991,O01436,P0398,2024-12-05,Wrong item
R00992,O01436,P0287,2024-11-27,Wrong item
R00993,O01438,P0975,2023-07-05,Damaged item
R00994,O01438,P0903,2023-07-03,Wrong item
R00995,O01438,P0584,2023-07-02,Wrong item
R00996,O01438,P0455,2023-06-30,Late delivery
R00997,O01438,P0774,2023-06-27,Late delivery
R00998,O01440,P0723,2023-08-07,Wrong item
R00999,O01440,P0853,2023-08-11,Wrong item
R01000,O01447,P0595,2024-04-12,Damaged item
R01001,O01447,P0711,2024-04-04,No longer needed
R01002,O01447,P0073,2024-04-10,Late delivery
R01003,O01447,P0457,2024-04-11,Late delivery
R01004,O01447,P0584,2024-04-02,No longer needed
R01005,O01457,P0372,2025-01-31,Late delivery
