order_id,customer_id,order_date,total_amount,status
O00577,C00657,2024-01-06,495.36,Shipped
O00578,C02564,2024-09-19,925.29,Shipped
O00579,C04358,2023-07-05,1605.08,Shipped
O00580,C01955,2024-03-04,513.39,Delivered
O00581,C01559,2024-02-12,776.66,Cancelled
O00582,C02449,2023-07-03,235.36,Delivered
O00583,C02112,2023-08-19,123.23,Cancelled
O00584,C03708,2023-09-25,615.46,Returned
O00585,C03206,2023-07-14,904.48,Returned
O00586,C02162,2023-05-02,177.48,Returned
O00587,C04632,2024-07-14,666.18,Returned
O00588,C04298,2024-09-06,716.38,Shipped
O00589,C00631,2024-05-06,466.68,Cancelled
O00590,C02247,2024-05-31,1164.42,Delivered
O00591,C03360,2024-03-09,307.52,Returned
O00592,C00776,2024-09-28,797.32,Returned
O00593,C04815,2023-12-28,24.9,Shipped
O00594,C00585,2025-01-23,771.6,Returned
O00595,C04117,2023-11-26,56.18,Delivered
O00596,C02422,2025-03-25,735.42,Delivered
O00597,C03040,2024-07-17,854.89,Shipped
O00598,C03683,2024-09-29,770.49,Shipped
O00599,C02323,2023-08-27,215.02,Returned
O00600,C03411,2024-10-22,833.78,Delivered
O00601,C01056,2023-08-08,409.2,Delivered
O00602,C03719,2023-10-17,479.34,Returned
O00603,C02127,2025-03-08,1020.01,Cancelled
O00604,C04292,2025-01-22,462.85,Delivered
O00605,C00929,2024-03-04,1363.71,Shipped
O00606,C00028,2024-10-08,337.04,Cancelled
O00607,C03056,2023-09-15,548.74,Shipped
O00608,C03101,2024-07-19,391.22,Shipped
O00609,C00473,2023-08-23,372.6,Cancelled
O00610,C01866,2025-04-05,782.86,Returned
O00611,C01413,2024-10-04,702.26,Shipped
O00612,C04071,2023-09-27,1853.23,Returned
O00613,C00982,2023-08-23,253.93,Cancelled
O00614,C02292,2024-07-14,1146.07,Returned
O00615,C01691,2023-06-03,490.78,Cancelled
O00616,C04195,2024-09-27,189.26,Returned
O00617,C01786,2023-12-08,605.34,Cancelled
O00618,C03543,2024-07-29,506.32,Shipped
O00619,C02094,2023-11-30,1373.44,Shipped
O00620,C03380,2024-05-11,1606.98,Returned
O00621,C01442,2024-07-31,85.21,Returned
O00622,C02723,2024-05-22,217.11,Returned
O00623,C03209,2024-02-06,61.8,Delivered
O00624,C02710,2024-11-22,371.17,Cancelled
O00625,C04937,2024-10-18,1459.33,Cancelled
O00626,C04664,2023-09-22,122.61,Returned
O00627,C03708,2025-01-31,752.22,Returned
O00628,C03362,2024-12-24,949.43,Shipped
O00629,C01207,2024-01-03,470.28,Returned
O00630,C01042,2024-04-18,465.54,Returned
O00631,C04107,2024-07-02,486.16,Shipped
O00632,C04215,2023-12-02,740.45,Returned
O00633,C01427,2023-04-09,1192.82,Delivered
O00634,C02475,2024-04-19,231.73,Delivered
O00635,C03398,2025-02-04,817.22,Cancelled
O00636,C01856,2024-07-29,597.23,Cancelled
O00637,C04312,2024-08-16,502.77,Cancelled
O00638,C04918,2023-05-14,87.74,Returned
O00639,C03942,2025-01-10,893.62,Returned
O00640,C00700,2023-10-13,454.17,Delivered
O00641,C02607,2024-08-21,1260.81,Shipped
O00642,C01257,2024-06-12,580.47,Shipped
O00643,C02517,2025-03-17,504.36,Shipped
O00644,C01932,2024-01-24,336.67,Returned
O00645,C00461,2023-08-21,146.27,Shipped
O00646,C02566,2023-10-21,875.55,Returned
O00647,C04922,2025-04-07,585.75,Returned
O00648,C04529,2025-04-06,148.45,Delivered
O00649,C03089,2024-02-26,481.44,Delivered
O00650,C02687,2025-02-27,318.45,Returned
O00651,C01597,2025-01-12,44.7,Delivered
O00652,C01187,2025-04-08,372.5,Cancelled
O00653,C03961,2024-02-29,493.75,Delivered
O00654,C04418,2025-01-25,610.2,Delivered
O00655,C00702,2023-06-07,579.92,Returned
O00656,C04560,2024-03-17,206.54,Returned
O00657,C03289,2024-03-28,302.18,Delivered
O00658,C04878,2023-09-05,973.59,Cancelled
O00659,C00798,2024-02-10,565.69,Shipped
O00660,C01573,2024-11-03,238.04,Returned
O00661,C03334,2023-05-15,793.08,Returned
O00662,C03181,2024-09-25,580.98,Returned
O00663,C00427,2023-06-01,33.71,Returned
O00664,C02440,2023-10-19,131.83,Shipped
O00665,C03059,2024-09-21,375.97,Delivered
O00666,C01553,2023-11-30,276.72,Delivered
O00667,C01303,2023-09-27,736.74,Cancelled
O00668,C00001,2023-09-04,177.02,Delivered
O00669,C01260,2024-01-03,156.01,Shipped
O00670,C00702,2023-07-09,1012.4,Delivered
O00671,C00972,2023-05-20,558.86,Returned
O00672,C03405,2025-02-17,573.38,Shipped
O00673,C04043,2023-11-02,237.29,Shipped
O00674,C01722,2023-04-11,377.89,Cancelled
O00675,C01562,2024-05-23,1144.97,Delivered
O00676,C04690,2025-01-05,662.26,Cancelled
O00677,C03000,2023-12-21,392.07,Shipped
O00678,C04567,2023-11-02,1143.37,Cancelled
O00679,C02403,2023-04-16,14.28,Shipped
O00680,C02711,2024-11-07,38.02,Shipped
O00681,C04350,2024-09-11,99.81,Shipped
O00682,C00976,2024-02-17,775.62,Returned
O00683,C00250,2023-10-26,1300.65,Shipped
O00684,C01912,2024-09-26,271.96,Delivered
O00685,C02165,2023-04-25,765.6,Delivered
O00686,C02584,2023-12-21,98.32,Shipped
O00687,C04512,2023-11-03,76.56,Shipped
O00688,C04933,2024-06-27,350.36,Cancelled
O00689,C00973,2024-10-31,211.34,Cancelled
O00690,C02210,2025-01-20,796.01,Cancelled
O00691,C04874,2024-12-13,697.73,Shipped
O00692,C02982,2024-12-29,1332.79,Shipped
O00693,C00169,2024-03-09,722.33,Returned
O00694,C03569,2023-04-17,165.98,Delivered
O00695,C03546,2023-05-09,631.73,Returned
O00696,C03137,2024-05-02,765.64,Cancelled
O00697,C00346,2023-07-08,548.26,Delivered
O00698,C03572,2023-09-18,405.76,Returned
O00699,C04125,2023-10-02,1129.9,Delivered
O00700,C04672,2024-03-05,1345.07,Cancelled
O00701,C02348,2023-08-25,861.78,Delivered
O00702,C02110,2024-11-03,174.33,Shipped
O00703,C02548,2023-08-12,1172.13,Delivered
O00704,C01677,2024-02-24,956.11,Returned
O00705,C00799,2024-11-15,1001.85,Returned
O00706,C04984,2025-02-15,499.26,Shipped
O00707,C04126,2024-06-18,1212.49,Cancelled
O00708,C02787,2024-12-09,619.74,Cancelled
O00709,C02561,2023-07-10,286.21,Returned
O00710,C02308,2024-08-23,802.14,Delivered
O00711,C01809,2025-03-13,662.9,Cancelled
O00712,C02332,2024-07-23,347.28,Shipped
O00713,C01958,2025-04-06,463.78,Shipped
O00714,C03697,2023-11-27,355.88,Cancelled
O00715,C03992,2023-08-16,356.59,Shipped
O00716,C00872,2024-09-02,521.1,Delivered
O00717,C02978,2024-01-19,1252.48,Delivered
O00718,C02230,2024-01-04,470.31,Returned
O00719,C04275,2025-02-02,630.17,Delivered
O00720,C02015,2023-05-15,207.66,Cancelled
O00721,C02124,2024-02-04,210.37,Delivered
O00722,C03280,2023-11-16,279.73,Shipped
O00723,C04577,2023-11-25,429.52,Cancelled
O00724,C04768,2024-02-21,294.99,Shipped
O00725,C03015,2025-01-20,808.43,Returned
O00726,C01466,2025-01-16,188.7,Returned
O00727,C01340,2023-08-21,339.26,Delivered
O00728,C00986,2024-08-15,791.81,Shipped
O00729,C00289,2023-08-05,678.7,Returned
O00730,C01048,2024-08-09,884.07,Delivered
O00731,C04426,2023-12-23,690.54,Returned
O00732,C04651,2024-11-23,335.49,Shipped
O00733,C02018,2025-02-05,726.53,Shipped
O00734,C04434,2025-02-09,771.44,Delivered
O00735,C04597,2024-04-10,546.41,Cancelled
O00736,C01994,2024-01-23,535.11,Cancelled
O00737,C03733,2024-08-24,558.12,Cancelled
O00738,C02721,2023-06-24,219.12,Shipped
O00739,C02450,2024-01-10,456.21,Cancelled
O00740,C03218,2023-06-04,944.34,Delivered
O00741,C04666,2024-12-01,289.14,Returned
O00742,C04422,2024-09-28,538.07,Cancelled
O00743,C02371,2023-09-24,188.6,Shipped
O00744,C02747,2024-01-05,324.04,Shipped
O00745,C02525,2025-01-05,1052.1,Returned
O00746,C02963,2023-12-26,538.69,Returned
O00747,C04730,2024-09-07,1102.46,Cancelled
O00748,C03725,2024-09-15,672.7,Cancelled
O00749,C01059,2023-10-12,720.31,Returned
O00750,C00914,2023-05-12,55.4,Shipped
O00751,C04725,2024-06-29,518.89,Delivered
O00752,C03502,2023-05-03,139.3,Returned
O00753,C01598,2025-02-17,409.8,Cancelled
O00754,C00307,2024-09-08,75.04,Cancelled
O00755,C00777,2024-09-28,345.68,Shipped
O00756,C02512,2023-10-25,694.68,Delivered
O00757,C01310,2025-02-10,968.07,Cancelled
O00758,C03720,2024-07-07,450.28,Delivered
O00759,C04660,2024-05-11,1065.08,Shipped
O00760,C01412,2024-01-23,921.58,Delivered
O00761,C02955,2023-05-06,887.31,Delivered
O00762,C03338,2024-10-23,858.87,Delivered
O00763,C00703,2023-05-08,100.65,Delivered
O00764,C04313,2024-03-19,31.98,Returned
O00765,C02657,2024-06-18,1114.66,Shipped
O00766,C00501,2023-10-14,120.93,Returned
O00767,C01511,2025-01-01,206.84,Shipped
O00768,C00777,2023-09-21,655.53,Shipped
O00769,C04182,2024-03-31,740.4,Cancelled
O00770,C00690,2024-01-17,790.83,Returned
O00771,C00627,2024-10-21,391.51,Shipped
O00772,C04282,2023-10-18,409.95,Cancelled
O00773,C03751,2024-05-30,728.95,Delivered
O00774,C04130,2024-12-04,248.28,Cancelled
O00775,C03538,2024-05-11,942.09,Shipped
O00776,C04125,2024-09-27,98.22,Returned
O00777,C00254,2023-09-01,192.52,Shipped
O00778,C01807,2024-06-25,390.88,Cancelled
O00779,C00587,2024-06-05,1267.61,Cancelled
O00780,C03856,2024-11-04,937.29,Returned
O00781,C02433,2025-02-19,719.85,Cancelled
O00782,C03385,2025-01-12,350.18,Cancelled
O00783,C01382,2024-12-20,99.04,Returned
O00784,C04954,2023-05-28,168.08,Cancelled
O00785,C03992,2025-03-10,665.16,Cancelled
O00786,C04601,2023-05-28,309.74,Delivered
O00787,C01868,2025-01-01,574.35,Cancelled
O00788,C00170,2025-01-04,773.75,Delivered
O00789,C01729,2024-12-12,822.27,Shipped
O00790,C02135,2023-08-29,616.84,Delivered
O00791,C01126,2024-11-10,823.47,Returned
O00792,C03739,2024-11-01,412.61,Cancelled
O00793,C04819,2025-01-21,33.55,Delivered
O00794,C02225,2023-12-20,384.74,Cancelled
O00795,C02738,2024-03-10,999.13,Cancelled
O00796,C03207,2023-08-28,267.38,Delivered
O00797,C00141,2024-09-18,271.98,Returned
O00798,C04989,2024-06-23,986.71,Delivered
O00799,C01423,2024-12-23,60.3,Shipped
O00800,C00810,2023-10-08,563.18,Delivered
O00801,C02632,2024-05-17,717.78,Delivered
O00802,C04282,2023-09-07,822.14,Returned
O00803,C02126,2023-09-13,231.9,Shipped
O00804,C00276,2023-11-05,560.09,Returned
O00805,C01523,2025-01-31,529.3,Cancelled
O00806,C02255,2023-09-25,980.15,Cancelled
O00807,C01014,2023-07-24,285.12,Returned
O00808,C03681,2024-01-25,1027.16,Cancelled
O00809,C02873,2023-06-24,69.37,Returned
O00810,C01536,2024-03-16,946.1,Shipped
O00811,C03078,2024-01-04,710.58,Delivered
O00812,C02886,2024-08-22,509.14,Delivered
O00813,C01612,2023-08-05,89.56,Returned
O00814,C02922,2023-12-16,886.47,Delivered
O00815,C02490,2024-01-23,650.9,Returned
O00816,C01420,2024-08-12,1085.03,Shipped
O00817,C02844,2023-05-04,135.15,Returned
O00818,C02816,2023-04-22,920.15,Cancelled
O00819,C02077,2023-11-12,379.26,Cancelled
O00820,C02580,2023-11-10,836.63,Cancelled
O00821,C03208,2024-12-01,583.87,Returned
O00822,C03570,2024-02-18,800.38,Shipped
O00823,C02284,2024-08-03,71.72,Delivered
O00824,C01210,2024-03-26,684.83,Cancelled
O00825,C00970,2024-03-21,506.77,Returned
O00826,C04160,2024-05-22,186.04,Returned
O00827,C03941,2024-08-22,48.96,Cancelled
O00828,C03173,2023-06-05,522.24,Shipped
O00829,C04929,2025-01-09,1130.16,Returned
O00830,C02620,2024-09-02,362.7,Shipped
O00831,C04732,2024-04-30,1172.91,Delivered
O00832,C02392,2023-06-30,321.45,Cancelled
O00833,C01866,2025-01-28,684.85,Returned
O00834,C00589,2024-11-14,529.69,Shipped
O00835,C00924,2023-04-19,106.44,Cancelled
O00836,C01643,2024-02-28,1550.41,Returned
O00837,C01602,2024-11-29,847.59,Delivered
O00838,C01950,2024-12-12,324.45,Returned
O00839,C00012,2024-10-23,732.0,Delivered
O00840,C04315,2023-12-11,432.94,Cancelled
O00841,C04879,2023-05-25,811.39,Delivered
O00842,C00611,2024-08-29,406.16,Delivered
O00843,C04879,2023-07-14,940.66,Delivered
O00844,C02164,2025-01-07,101.17,Shipped
O00845,C02822,2023-04-23,974.45,Shipped
O00846,C01652,2023-10-13,226.26,Delivered
O00847,C02129,2024-11-07,697.21,Cancelled
O00848,C02694,2024-06-27,311.31,Returned
O00849,C00749,2023-10-23,444.72,Returned
O00850,C04789,2023-10-19,374.03,Returned
O00851,C02075,2024-11-19,381.85,Shipped
O00852,C01589,2024-09-07,584.94,Delivered
O00853,C01379,2024-05-20,1001.56,Delivered
O00854,C01533,2024-03-18,669.71,Returned
O00855,C04995,2025-03-27,638.23,Returned
O00856,C03104,2023-10-30,1149.76,Shipped
O00857,C04843,2024-11-17,714.02,Cancelled
O00858,C04774,2024-03-25,454.85,Returned
O00859,C01836,2025-03-29,1555.83,Delivered
O00860,C04315,2024-11-09,380.6,Delivered
O00861,C02396,2023-08-18,919.66,Returned
O00862,C03163,2024-11-09,471.5,Delivered
O00863,C01446,2024-11-14,236.14,Shipped
O00864,C02853,2024-11-30,1052.55,Cancelled
O00865,C04792,2024-03-03,1251.54,Delivered
O00866,C01474,2023-12-21,59.97,Returned
O00867,C02387,2024-06-26,984.15,Shipped
O00868,C02057,2024-01-06,1428.57,Returned
O00869,C03899,2024-03-18,697.03,Shipped
O00870,C00719,2023-09-07,263.56,Returned
O00871,C02591,2023-05-25,937.8,Shipped
O00872,C00188,2023-11-13,206.68,Delivered
O00873,C03889,2023-07-31,23.11,Returned
O00874,C04882,2024-01-12,341.0,Cancelled
O00875,C03138,2025-03-20,1123.47,Cancelled
O00876,C02046,2023-05-12,683.56,Delivered
O00877,C03132,2025-03-14,727.9,Delivered
O00878,C01172,2024-02-08,662.16,Delivered
O00879,C01602,2025-01-14,80.55,Delivered
O00880,C01813,2024-11-28,249.85,Returned
O00881,C00006,2023-05-15,578.52,Cancelled
O00882,C04218,2023-09-01,412.53,Returned
O00883,C00178,2025-03-02,275.71,Returned
O00884,C00626,2023-07-09,988.65,Cancelled
O00885,C04866,2024-09-20,333.3,Returned
O00886,C03505,2023-08-14,879.65,Shipped
O00887,C04315,2023-12-23,395.0,Returned
O00888,C00932,2024-11-22,669.33,Delivered
O00889,C03104,2025-01-25,470.85,Shipped
O00890,C01472,2023-06-15,513.19,Shipped
O00891,C04994,2024-04-30,174.66,Delivered
O00892,C02382,2024-10-13,1150.32,Shipped
O00893,C02977,2023-06-24,360.73,Delivered
O00894,C03537,2023-10-15,228.37,Returned
O00895,C02023,2024-09-09,903.16,Cancelled
O00896,C00244,2025-02-24,1196.06,Cancelled
O00897,C04743,2023-07-24,866.01,Returned
O00898,C02823,2024-11-07,1190.03,Delivered
O00899,C00926,2025-01-21,534.63,Delivered
O00900,C02764,2024-06-03,1271.42,Delivered
O00901,C02045,2023-11-17,88.32,Cancelled
O00902,C02223,2023-08-26,380.54,Delivered
O00903,C01360,2023-05-27,586.73,Returned
O00904,C02505,2023-08-15,753.67,Delivered
O00905,C03844,2023-11-15,315.56,Returned
O00906,C04986,2023-05-05,1329.03,Returned
O00907,C02868,2024-11-02,981.75,Cancelled
O00908,C04242,2024-03-17,557.04,Delivered
O00909,C01147,2024-02-13,238.87,Delivered
O00910,C04741,2024-07-03,372.42,Cancelled
O00911,C03436,2024-07-23,380.45,Returned
O00912,C00009,2023-09-13,492.26,Cancelled
O00913,C00737,2023-07-19,969.09,Returned
O00914,C02015,2023-09-06,211.34,Returned
O00915,C04570,2024-12-01,608.89,Delivered
O00916,C01328,2024-03-17,1104.66,Shipped
O00917,C00019,2024-11-07,433.42,Delivered
O00918,C00267,2024-12-25,559.5,Shipped
O00919,C01650,2024-08-22,977.55,Shipped
O00920,C00825,2024-07-26,551.39,Cancelled
O00921,C01471,2023-04-12,894.39,Shipped
O00922,C03540,2024-06-06,1245.36,Returned
O00923,C04218,2023-10-12,314.51,Delivered
O00924,C00662,2023-07-12,1346.45,Shipped
O00925,C00385,2025-01-10,442.62,Returned
O00926,C04254,2025-03-26,369.48,Cancelled
O00927,C04690,2024-07-08,455.45,Shipped
O00928,C00449,2025-01-11,153.12,Delivered
O00929,C03198,2023-05-20,922.58,Shipped
O00930,C01081,2024-11-13,935.44,Delivered
O00931,C02803,2023-06-25,277.8,Delivered
O00932,C01414,2024-03-06,578.23,Returned
O00933,C04759,2023-10-09,1432.45,Shipped
O00934,C02018,2023-05-05,592.74,Cancelled
O00935,C03414,2023-11-10,1106.75,Shipped
O00936,C00038,2025-02-11,822.92,Shipped
O00937,C03922,2023-05-18,455.16,Cancelled
O00938,C00325,2024-04-11,387.69,Shipped
O00939,C01710,2024-12-23,96.76,Shipped
O00940,C01632,2024-01-12,1259.1,Delivered
O00941,C00077,2024-02-22,1111.84,Delivered
O00942,C01431,2024-08-07,714.78,Shipped
O00943,C02657,2023-11-12,656.14,Delivered
O00944,C04993,2025-03-31,1450.14,Returned
O00945,C04293,2024-05-04,293.02,Shipped
O00946,C02867,2024-02-08,521.31,Delivered
O00947,C02431,2023-09-06,1135.0,Returned
O00948,C03905,2023-08-29,946.79,Cancelled
O00949,C02522,2024-04-22,505.06,Returned
O00950,C01038,2024-01-10,37.31,Cancelled
O00951,C04076,2024-11-06,686.79,Delivered
O00952,C04096,2024-08-25,426.72,Delivered
O00953,C00364,2023-06-08,130.95,Shipped
O00954,C01870,2024-01-27,866.9,Returned
O00955,C01162,2024-03-22,651.67,Delivered
O00956,C02405,2024-11-15,573.14,Cancelled
O00957,C04483,2024-09-09,371.61,Cancelled
O00958,C02253,2023-05-08,1029.22,Shipped
O00959,C04290,2023-05-04,1057.82,Cancelled
O00960,C00249,2025-03-25,548.34,Returned
O00961,C03505,2024-08-03,881.18,Returned
O00962,C04728,2023-09-24,678.54,Returned
O00963,C01020,2023-08-30,708.15,Returned
O00964,C04551,2025-03-24,80.04,Delivered
O00965,C04840,2023-09-11,196.62,Cancelled
O00966,C02478,2025-04-07,1261.85,Returned
O00967,C01854,2024-01-17,398.5,Cancelled
O00968,C04907,2025-03-23,313.27,Cancelled
O00969,C03960,2024-07-14,30.87,Delivered
O00970,C02071,2023-09-11,200.66,Shipped
O00971,C03560,2025-01-07,387.28,Shipped
O00972,C03799,2024-11-15,631.29,Returned
O00973,C00178,2025-01-11,578.62,Delivered
O00974,C03444,2023-07-14,551.05,Shipped
O00975,C00375,2023-11-22,450.84,Shipped
O00976,C00022,2023-10-28,1555.94,Cancelled
O00977,C03852,2024-07-10,1531.71,Returned
O00978,C00241,2024-07-29,693.99,Cancelled
O00979,C01947,2023-04-17,562.18,Delivered
O00980,C02596,2023-08-02,871.85,Cancelled
O00981,C04513,2024-09-15,87.48,Delivered
O00982,C04538,2023-10-25,1094.78,Shipped
O00983,C01028,2024-02-23,186.76,Delivered
O00984,C01938,2024-11-17,934.98,Returned
O00985,C04363,2023-11-06,1429.92,Cancelled
O00986,C02026,2023-09-22,71.82,Delivered
O00987,C03961,2024-04-25,751.56,Returned
O00988,C04947,2024-03-25,352.59,Cancelled
O00989,C03827,2024-11-04,76.1,Delivered
O00990,C02641,2024-12-03,368.08,Shipped
O00991,C03000,2024-05-18,850.63,Returned
O00992,C01658,2023-08-16,425.61,Returned
O00993,C02068,2024-03-31,947.53,Shipped
O00994,C02850,2024-01-26,930.7,Delivered
O00995,C03350,2024-11-08,695.81,Delivered
O00996,C00153,2023-06-14,676.04,Returned
O00997,C00290,2024-03-26,821.24,Shipped
O00998,C00107,2023-05-25,168.39,Shipped
O00999,C01695,2024-10-23,132.11,Cancelled
O01000,C02840,2024-12-04,944.07,Delivered
O01001,C01240,2024-04-04,220.07,Delivered
O01002,C02732,2023-07-13,145.99,Returned
O01003,C01727,2024-07-09,1606.98,Delivered
O01004,C04620,2024-07-15,470.77,Returned
O01005,C04476,2024-08-01,979.9,Returned
O01006,C04014,2024-10-28,509.2,Returned
O01007,C03192,2023-06-14,996.52,Shipped
O01008,C03082,2023-07-10,908.7,Returned
O01009,C04070,2024-08-02,729.87,Returned
O01010,C04836,2023-05-03,380.19,Delivered
O01011,C04071,2025-02-13,684.97,Shipped
O01012,C02091,2024-08-26,102.44,Cancelled
O01013,C04355,2025-02-08,918.9,Shipped
O01014,C02896,2024-05-20,102.44,Cancelled
O01015,C01020,2024-01-04,146.52,Delivered
O01016,C03164,2023-11-30,183.12,Shipped
O01017,C04361,2024-04-24,228.82,Cancelled
O01018,C01391,2024-06-05,1311.48,Shipped
O01019,C03195,2024-10-31,1226.69,Returned
O01020,C01705,2024-02-29,956.72,Shipped
O01021,C03920,2024-07-26,16.74,Shipped
O01022,C02400,2024-03-31,356.61,Returned
O01023,C03549,2024-02-20,275.8,Shipped
O01024,C04721,2025-03-07,604.39,Cancelled
O01025,C03746,2025-03-27,428.76,Delivered
O01026,C00998,2024-07-19,1009.65,Cancelled
O01027,C02563,2024-09-25,190.02,Returned
O01028,C03571,2023-04-22,787.99,Delivered
O01029,C01469,2024-10-09,434.44,Delivered
O01030,C00104,2023-07-30,410.32,Delivered
O01031,C01540,2024-03-17,113.25,Shipped
O01032,C03309,2024-01-01,370.93,Shipped
O01033,C02972,2023-12-13,634.81,Cancelled
O01034,C00850,2023-05-30,105.57,Delivered
O01035,C03011,2024-12-26,172.54,Returned
O01036,C00667,2023-12-16,976.16,Returned
O01037,C04654,2023-10-07,409.21,Delivered
O01038,C01160,2025-03-23,507.11,Delivered
O01039,C02368,2024-06-02,758.07,Delivered
O01040,C02298,2024-06-08,217.68,Shipped
O01041,C00052,2024-07-26,50.22,Shipped
O01042,C02337,2024-01-10,111.02,Delivered
O01043,C04527,2023-05-17,259.26,Shipped
O01044,C03346,2024-07-18,230.8,Shipped
O01045,C00594,2023-08-08,413.94,Cancelled
O01046,C01719,2023-11-23,829.24,Returned
O01047,C05000,2024-12-01,222.12,Delivered
O01048,C03106,2023-07-20,767.66,Cancelled
O01049,C01715,2023-04-25,1173.38,Returned
O01050,C04602,2024-07-12,591.35,Delivered
O01051,C02643,2023-10-30,452.55,Cancelled
O01052,C02601,2024-05-21,777.04,Cancelled
O01053,C04811,2025-01-02,344.73,Delivered
O01054,C04844,2024-07-01,1408.22,Shipped
O01055,C01501,2023-10-01,1185.16,Delivered
O01056,C03620,2024-04-21,381.53,Cancelled
O01057,C02994,2023-06-27,281.69,Shipped
O01058,C03071,2024-03-25,1172.94,Shipped
O01059,C02261,2023-06-21,367.26,Returned
O01060,C00601,2023-11-25,700.68,Shipped
O01061,C04359,2023-12-23,593.37,Cancelled
O01062,C04604,2024-10-03,242.22,Cancelled
O01063,C04725,2023-07-25,163.34,Returned
O01064,C04326,2023-11-19,797.1,Shipped
O01065,C02414,2025-01-14,320.98,Delivered
O01066,C04042,2023-11-07,780.67,Cancelled
O01067,C02173,2024-01-07,277.56,Cancelled
O01068,C02028,2023-10-30,621.91,Shipped
O01069,C04093,2024-02-26,406.56,Returned
O01070,C01314,2023-09-29,279.34,Shipped
O01071,C00220,2024-02-28,375.5,Returned
O01072,C02605,2024-08-07,974.21,Shipped
O01073,C04867,2024-05-23,496.32,Delivered
O01074,C00839,2023-05-18,1026.48,Shipped
O01075,C02502,2024-09-17,1138.57,Cancelled
O01076,C04655,2023-11-09,876.91,Shipped
O01077,C01883,2025-02-07,164.06,Returned
O01078,C03768,2024-09-08,516.2,Returned
O01079,C02409,2023-08-09,1181.91,Shipped
O01080,C02311,2025-04-04,599.9,Shipped
O01081,C01969,2024-05-13,442.02,Cancelled
O01082,C00192,2024-10-28,875.13,Shipped
O01083,C02159,2024-06-17,457.23,Delivered
O01084,C03089,2024-10-18,190.22,Shipped
O01085,C00119,2023-05-07,653.55,Cancelled
O01086,C01738,2023-12-01,415.16,Cancelled
O01087,C04074,2023-06-09,188.59,Cancelled
O01088,C02677,2023-06-02,536.6,Returned
O01089,C00625,2025-03-18,1024.58,Cancelled
O01090,C03666,2023-06-27,709.28,Returned
O01091,C04652,2023-08-09,931.34,Shipped
